...1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID
4940,B0729,7,B,7B,Muslim,Friends,Friend1,1,4,M,29,4,7,1,4,4,7,7,4,4,4,5,4,7,Saiyed,1,1,1,2,1,1,3,2,3,1,1,1,2,1,4,5,5,2,1,1,3,1,1,1,5,3,M,Muslim,1,1,2,2,1,1,3,1,1,2,1,4,5,5,3,1,3,3,1,1,1,3,2,6,3,6,7,1,1,B7
4941,B0729,7,B,7B,Muslim,Friends,Friend2,1,8,M,29,4,7,1,4,4,7,7,4,4,4,5,4,7,Saiyed,1,1,1,2,1,1,3,2,3,1,1,1,2,1,4,5,5,2,1,1,3,1,1,1,5,3,M,Muslim,4,1,2,2,1,1,4,1,1,1,1,2,2,3,2,1,1,3,1,1,1,3,2,4,4,4,7,1,1,B7
4942,B0729,7,B,7B,Muslim,Friends,Friend3,1,10,M,29,4,7,1,4,4,7,7,4,4,4,5,4,7,Saiyed,1,1,1,2,1,1,3,2,3,1,1,1,2,1,4,5,5,2,1,1,3,1,1,1,5,3,M,Hindu,1,1,2,1,1,2,3,1,3,2,1,4,5,5,2,1,1,3,1,1,1,4,3,6,6,7,4,1,0,B7
4943,B0729,7,B,7B,Muslim,Friends,Friend4,1,16,M,29,4,7,1,4,4,7,7,4,4,4,5,4,7,Saiyed,1,1,1,2,1,1,3,2,3,1,1,1,2,1,4,5,5,2,1,1,3,1,1,1,5,3,M,Hindu,1,1,1,1,1,1,3,1,4,2,2,4,4,3,2,1,1,3,1,2,1,5,4,7,4,7,5,1,0,B7
4944,B0729,7,B,7B,Muslim,Friends,Friend5,1,30,M,29,4,7,1,4,4,7,7,4,4,4,5,4,7,Saiyed,1,1,1,2,1,1,3,2,3,1,1,1,2,1,4,5,5,2,1,1,3,1,1,1,5,3,M,Jain,1,1,1,1,1,1,3,1,1,2,1,4,4,4,1,1,1,1,1,1,3,5,3,7,4,7,7,1,0,B7
4945,B0729,7,B,7B,Muslim,Friends,Friend6,1,33,M,29,4,7,1,4,4,7,7,4,4,4,5,4,7,Saiyed,1,1,1,2,1,1,3,2,3,1,1,1,2,1,4,5,5,2,1,1,3,1,1,1,5,3,M,Muslim,1,2,1,1,1,1,3,1,1,1,1,4,3,3,2,2,2,2,2,1,1,5,3,7,7,4,7,1,1,B7
4946,B0729,7,B,7B,Muslim,Friends,Friend7,1,36,M,29,4,7,1,4,4,7,7,4,4,4,5,4,7,Saiyed,1,1,1,2,1,1,3,2,3,1,1,1,2,1,4,5,5,2,1,1,3,1,1,1,5,3,M,Muslim,2,1,2,1,2,2,3,1,1,1,2,4,4,4,3,1,1,3,2,1,1,3,3,4,4,4,7,1,1,B7
4947,B0730,7,B,7B,Jain,Friends,Friend1,1,17,M,30,4,7,4,7,7,7,7,7,7,6,7,7,6,NA,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,4,4,1,1,1,1,1,1,3,5,3,M,Hindu,1,1,1,1,1,1,1,1,4,2,1,4,3,1,5,5,5,5,5,1,1,5,2,7,4,7,6,1,0,B7
4948,B0730,7,B,7B,Jain,Friends,Friend2,1,18,M,30,4,7,4,7,7,7,7,7,7,6,7,7,6,NA,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,4,4,1,1,1,1,1,1,3,5,3,M,Hindu,2,2,2,2,2,1,4,1,5,2,2,4,4,4,2,1,1,1,1,1,2,3,2,4,4,6,6,1,0,B7
4949,B0730,7,B,7B,Jain,Friends,Friend3,1,21,M,30,4,7,4,7,7,7,7,7,7,6,7,7,6,NA,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,4,4,1,1,1,1,1,1,3,5,3,M,Hindu,1,1,NA,1,1,1,3,1,2,2,1,4,4,4,1,1,2,2,2,1,2,5,3,7,6,7,5,1,0,B7
4950,B0730,7,B,7B,Jain,Friends,Friend4,1,24,M,30,4,7,4,7,7,7,7,7,7,6,7,7,6,NA,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,4,4,1,1,1,1,1,1,3,5,3,M,Hindu,1,1,5,1,1,1,4,2,5,2,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,1,0,B7
4951,B0730,7,B,7B,Jain,Friends,Friend5,1,29,M,30,4,7,4,7,7,7,7,7,7,6,7,7,6,NA,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,4,4,1,1,1,1,1,1,3,5,3,M,Muslim,1,1,2,1,1,3,3,1,1,1,1,4,5,5,2,1,1,3,1,1,1,5,3,7,1,4,7,1,0,B7
4952,B0730,7,B,7B,Jain,Friends,Friend6,1,33,M,30,4,7,4,7,7,7,7,7,7,6,7,7,6,NA,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,4,4,1,1,1,1,1,1,3,5,3,M,Muslim,1,2,1,1,1,1,3,1,1,1,1,4,3,3,2,2,2,2,2,1,1,5,3,7,7,4,7,1,0,B7
4953,B0730,7,B,7B,Jain,Friends,Friend7,1,36,M,30,4,7,4,7,7,7,7,7,7,6,7,7,6,NA,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,4,4,1,1,1,1,1,1,3,5,3,M,Muslim,2,1,2,1,2,2,3,1,1,1,2,4,4,4,3,1,1,3,2,1,1,3,3,4,4,4,7,1,0,B7
4954,B0731,7,B,7B,Muslim,Friends,Friend1,1,5,M,31,6,6,1,1,6,7,6,6,5,4,7,5,7,Sunni,1,2,1,1,1,1,2,2,4,1,1,2,2,1,4,3,6,2,1,1,5,1,5,1,5,5,M,Muslim,1,1,2,1,2,1,NA,1,1,NA,1,3,1,7,2,1,2,3,1,1,1,5,1,7,1,2,7,1,1,B7
4955,B0731,7,B,7B,Muslim,Friends,Friend2,1,8,M,31,6,6,1,1,6,7,6,6,5,4,7,5,7,Sunni,1,2,1,1,1,1,2,2,4,1,1,2,2,1,4,3,6,2,1,1,5,1,5,1,5,5,M,Muslim,4,1,2,2,1,1,4,1,1,1,1,2,2,3,2,1,1,3,1,1,1,3,2,4,4,4,7,1,1,B7
4956,B0731,7,B,7B,Muslim,Friends,Friend3,1,11,M,31,6,6,1,1,6,7,6,6,5,4,7,5,7,Sunni,1,2,1,1,1,1,2,2,4,1,1,2,2,1,4,3,6,2,1,1,5,1,5,1,5,5,M,Muslim,1,2,3,1,1,1,3,2,1,1,2,7,4,7,1,1,3,2,2,2,1,3,4,7,5,6,7,1,1,B7
4957,B0731,7,B,7B,Muslim,Friends,Friend4,1,13,M,31,6,6,1,1,6,7,6,6,5,4,7,5,7,Sunni,1,2,1,1,1,1,2,2,4,1,1,2,2,1,4,3,6,2,1,1,5,1,5,1,5,5,M,Muslim,1,1,1,1,1,1,4,1,2,1,2,4,4,4,1,1,1,2,1,1,1,4,4,6,4,5,6,1,1,B7
4958,B0731,7,B,7B,Muslim,Friends,Friend5,1,32,M,31,6,6,1,1,6,7,6,6,5,4,7,5,7,Sunni,1,2,1,1,1,1,2,2,4,1,1,2,2,1,4,3,6,2,1,1,5,1,5,1,5,5,M,Muslim,1,1,1,1,1,1,1,1,1,2,2,4,2,4,1,1,3,1,1,1,1,4,1,6,5,6,6,1,1,B7
4959,B0731,7,B,7B,Muslim,Friends,Friend6,1,34,M,31,6,6,1,1,6,7,6,6,5,4,7,5,7,Sunni,1,2,1,1,1,1,2,2,4,1,1,2,2,1,4,3,6,2,1,1,5,1,5,1,5,5,M,Muslim,3,2,1,1,1,1,4,1,1,1,1,4,1,6,2,5,4,3,1,5,4,2,3,7,4,6,7,1,1,B7
4960,B0731,7,B,7B,Muslim,Friends,Friend7,1,35,M,31,6,6,1,1,6,7,6,6,5,4,7,5,7,Sunni,1,2,1,1,1,1,2,2,4,1,1,2,2,1,4,3,6,2,1,1,5,1,5,1,5,5,M,Muslim,NA,2,1,1,1,1,4,1,1,1,1,4,1,4,2,2,2,2,2,5,4,5,2,1,2,3,7,1,1,B7
4961,B0732,7,B,7B,Muslim,Friends,Friend1,1,22,M,32,6,6,5,7,6,6,6,6,6,6,7,5,7,Sunni,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,4,1,1,3,1,1,1,1,4,1,M,Muslim,1,4,1,2,1,2,3,1,1,1,2,4,4,4,3,2,2,2,1,3,1,2,2,7,4,5,7,1,1,B7
4962,B0732,7,B,7B,Muslim,Friends,Friend2,1,31,M,32,6,6,5,7,6,6,6,6,6,6,7,5,7,Sunni,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,4,1,1,3,1,1,1,1,4,1,M,Muslim,2,1,1,1,1,2,4,1,1,2,1,4,3,6,2,1,1,5,1,5,1,5,5,6,1,6,7,1,1,B7
4963,B0732,7,B,7B,Muslim,Friends,Friend3,1,33,M,32,6,6,5,7,6,6,6,6,6,6,7,5,7,Sunni,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,4,1,1,3,1,1,1,1,4,1,M,Muslim,1,2,1,1,1,1,3,1,1,1,1,4,3,3,2,2,2,2,2,1,1,5,3,7,7,4,7,1,1,B7
4964,B0732,7,B,7B,Muslim,Friends,Friend4,1,34,M,32,6,6,5,7,6,6,6,6,6,6,7,5,7,Sunni,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,4,1,1,3,1,1,1,1,4,1,M,Muslim,3,2,1,1,1,1,4,1,1,1,1,4,1,6,2,5,4,3,1,5,4,2,3,7,4,6,7,1,1,B7
4965,B0732,7,B,7B,Muslim,Friends,Friend5,1,35,M,32,6,6,5,7,6,6,6,6,6,6,7,5,7,Sunni,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,4,1,1,3,1,1,1,1,4,1,M,Muslim,NA,2,1,1,1,1,4,1,1,1,1,4,1,4,2,2,2,2,2,5,4,5,2,1,2,3,7,1,1,B7
4966,B0732,7,B,7B,Muslim,Friends,Friend6,1,47,M,32,6,6,5,7,6,6,6,6,6,6,7,5,7,Sunni,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,4,1,1,3,1,1,1,1,4,1,F,Muslim,1,1,1,2,1,1,4,1,1,5,1,3,2,3,2,2,2,2,2,1,1,5,3,6,6,3,7,0,1,B7
4967,B0732,7,B,7B,Muslim,Friends,Friend7,1,54,M,32,6,6,5,7,6,6,6,6,6,6,7,5,7,Sunni,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,4,1,1,3,1,1,1,1,4,1,F,Muslim,1,1,1,2,1,2,4,1,5,2,2,4,3,5,2,1,1,1,1,1,1,NA,NA,5,7,6,6,0,1,B7
4968,B0733,7,B,7B,Muslim,Friends,Friend1,1,11,M,33,3,7,7,7,4,7,6,5,5,4,5,5,7,Jamati,1,1,2,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,2,2,2,2,1,1,5,3,M,Muslim,1,2,3,1,1,1,3,2,1,1,2,7,4,7,1,1,3,2,2,2,1,3,4,7,5,6,7,1,1,B7
4969,B0733,7,B,7B,Muslim,Friends,Friend2,1,13,M,33,3,7,7,7,4,7,6,5,5,4,5,5,7,Jamati,1,1,2,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,2,2,2,2,1,1,5,3,M,Muslim,1,1,1,1,1,1,4,1,2,1,2,4,4,4,1,1,1,2,1,1,1,4,4,6,4,5,6,1,1,B7
4970,B0733,7,B,7B,Muslim,Friends,Friend3,1,32,M,33,3,7,7,7,4,7,6,5,5,4,5,5,7,Jamati,1,1,2,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,2,2,2,2,1,1,5,3,M,Muslim,1,1,1,1,1,1,1,1,1,2,2,4,2,4,1,1,3,1,1,1,1,4,1,6,5,6,6,1,1,B7
4971,B0733,7,B,7B,Muslim,Friends,Friend4,1,34,M,33,3,7,7,7,4,7,6,5,5,4,5,5,7,Jamati,1,1,2,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,2,2,2,2,1,1,5,3,M,Muslim,3,2,1,1,1,1,4,1,1,1,1,4,1,6,2,5,4,3,1,5,4,2,3,7,4,6,7,1,1,B7
4972,B0733,7,B,7B,Muslim,Friends,Friend5,1,35,M,33,3,7,7,7,4,7,6,5,5,4,5,5,7,Jamati,1,1,2,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,2,2,2,2,1,1,5,3,M,Muslim,NA,2,1,1,1,1,4,1,1,1,1,4,1,4,2,2,2,2,2,5,4,5,2,1,2,3,7,1,1,B7
4973,B0733,7,B,7B,Muslim,Friends,Friend6,1,36,M,33,3,7,7,7,4,7,6,5,5,4,5,5,7,Jamati,1,1,2,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,2,2,2,2,1,1,5,3,M,Muslim,2,1,2,1,2,2,3,1,1,1,2,4,4,4,3,1,1,3,2,1,1,3,3,4,4,4,7,1,1,B7
4974,B0734,7,B,7B,Muslim,Friends,Friend1,1,6,M,34,7,7,4,7,6,7,4,7,3,6,5,NA,7,Sunni,1,3,2,1,1,1,1,2,4,1,1,1,2,1,4,1,6,2,5,4,3,1,5,4,2,3,M,Muslim,1,1,3,2,NA,1,4,1,1,2,1,4,5,5,2,1,1,2,1,1,1,3,2,6,2,6,7,1,1,B7
4975,B0734,7,B,7B,Muslim,Friends,Friend2,1,31,M,34,7,7,4,7,6,7,4,7,3,6,5,NA,7,Sunni,1,3,2,1,1,1,1,2,4,1,1,1,2,1,4,1,6,2,5,4,3,1,5,4,2,3,M,Muslim,2,1,1,1,1,2,4,1,1,2,1,4,3,6,2,1,1,5,1,5,1,5,5,6,1,6,7,1,1,B7
4976,B0734,7,B,7B,Muslim,Friends,Friend3,1,32,M,34,7,7,4,7,6,7,4,7,3,6,5,NA,7,Sunni,1,3,2,1,1,1,1,2,4,1,1,1,2,1,4,1,6,2,5,4,3,1,5,4,2,3,M,Muslim,1,1,1,1,1,1,1,1,1,2,2,4,2,4,1,1,3,1,1,1,1,4,1,6,5,6,6,1,1,B7
4977,B0734,7,B,7B,Muslim,Friends,Friend4,1,33,M,34,7,7,4,7,6,7,4,7,3,6,5,NA,7,Sunni,1,3,2,1,1,1,1,2,4,1,1,1,2,1,4,1,6,2,5,4,3,1,5,4,2,3,M,Muslim,1,2,1,1,1,1,3,1,1,1,1,4,3,3,2,2,2,2,2,1,1,5,3,7,7,4,7,1,1,B7
4978,B0734,7,B,7B,Muslim,Friends,Friend5,1,35,M,34,7,7,4,7,6,7,4,7,3,6,5,NA,7,Sunni,1,3,2,1,1,1,1,2,4,1,1,1,2,1,4,1,6,2,5,4,3,1,5,4,2,3,M,Muslim,NA,2,1,1,1,1,4,1,1,1,1,4,1,4,2,2,2,2,2,5,4,5,2,1,2,3,7,1,1,B7
4979,B0735,7,B,7B,Muslim,Friends,Friend1,1,31,M,35,2,1,2,1,3,7,2,6,2,1,2,2,7,Sunni,1,NA,2,1,1,1,1,2,4,1,1,1,2,1,4,1,4,2,2,2,2,2,5,4,5,2,M,Muslim,2,1,1,1,1,2,4,1,1,2,1,4,3,6,2,1,1,5,1,5,1,5,5,6,1,6,7,1,1,B7
4980,B0735,7,B,7B,Muslim,Friends,Friend2,1,32,M,35,2,1,2,1,3,7,2,6,2,1,2,2,7,Sunni,1,NA,2,1,1,1,1,2,4,1,1,1,2,1,4,1,4,2,2,2,2,2,5,4,5,2,M,Muslim,1,1,1,1,1,1,1,1,1,2,2,4,2,4,1,1,3,1,1,1,1,4,1,6,5,6,6,1,1,B7
4981,B0735,7,B,7B,Muslim,Friends,Friend3,1,33,M,35,2,1,2,1,3,7,2,6,2,1,2,2,7,Sunni,1,NA,2,1,1,1,1,2,4,1,1,1,2,1,4,1,4,2,2,2,2,2,5,4,5,2,M,Muslim,1,2,1,1,1,1,3,1,1,1,1,4,3,3,2,2,2,2,2,1,1,5,3,7,7,4,7,1,1,B7
4982,B0735,7,B,7B,Muslim,Friends,Friend4,1,34,M,35,2,1,2,1,3,7,2,6,2,1,2,2,7,Sunni,1,NA,2,1,1,1,1,2,4,1,1,1,2,1,4,1,4,2,2,2,2,2,5,4,5,2,M,Muslim,3,2,1,1,1,1,4,1,1,1,1,4,1,6,2,5,4,3,1,5,4,2,3,7,4,6,7,1,1,B7
4983,B0736,7,B,7B,Muslim,Friends,Friend1,1,1,M,36,4,4,4,4,4,7,5,4,5,4,3,3,7,Muslim Tai,1,2,1,2,1,2,2,2,3,1,1,1,2,2,4,4,4,3,1,1,3,2,1,1,3,3,M,Muslim,3,3,4,2,2,2,3,1,1,1,2,7,7,7,1,1,1,2,1,2,2,3,3,6,3,6,7,1,1,B7
4984,B0736,7,B,7B,Muslim,Friends,Friend3,1,22,M,36,4,4,4,4,4,7,5,4,5,4,3,3,7,Muslim Tai,1,2,1,2,1,2,2,2,3,1,1,1,2,2,4,4,4,3,1,1,3,2,1,1,3,3,M,Muslim,1,4,1,2,1,2,3,1,1,1,2,4,4,4,3,2,2,2,1,3,1,2,2,7,4,5,7,1,1,B7
4985,B0736,7,B,7B,Muslim,Friends,Friend4,1,29,M,36,4,4,4,4,4,7,5,4,5,4,3,3,7,Muslim Tai,1,2,1,2,1,2,2,2,3,1,1,1,2,2,4,4,4,3,1,1,3,2,1,1,3,3,M,Muslim,1,1,2,1,1,3,3,1,1,1,1,4,5,5,2,1,1,3,1,1,1,5,3,7,1,4,7,1,1,B7
4986,B0736,7,B,7B,Muslim,Friends,Friend5,1,30,M,36,4,4,4,4,4,7,5,4,5,4,3,3,7,Muslim Tai,1,2,1,2,1,2,2,2,3,1,1,1,2,2,4,4,4,3,1,1,3,2,1,1,3,3,M,Jain,1,1,1,1,1,1,3,1,1,2,1,4,4,4,1,1,1,1,1,1,3,5,3,7,4,7,7,1,0,B7
4987,B0736,7,B,7B,Muslim,Friends,Friend6,1,34,M,36,4,4,4,4,4,7,5,4,5,4,3,3,7,Muslim Tai,1,2,1,2,1,2,2,2,3,1,1,1,2,2,4,4,4,3,1,1,3,2,1,1,3,3,M,Muslim,3,2,1,1,1,1,4,1,1,1,1,4,1,6,2,5,4,3,1,5,4,2,3,7,4,6,7,1,1,B7
4988,B0736,7,B,7B,Muslim,Friends,Friend7,1,35,M,36,4,4,4,4,4,7,5,4,5,4,3,3,7,Muslim Tai,1,2,1,2,1,2,2,2,3,1,1,1,2,2,4,4,4,3,1,1,3,2,1,1,3,3,M,Muslim,NA,2,1,1,1,1,4,1,1,1,1,4,1,4,2,2,2,2,2,5,4,5,2,1,2,3,7,1,1,B7
4989,B0738,7,B,7B,Hindu,Friends,Friend1,1,2,M,38,5,6,5,4,6,6,6,6,6,6,6,6,2,NA,1,2,2,1,1,2,1,1,1,2,2,5,1,2,5,5,5,1,1,1,1,1,5,1,3,3,M,Hindu,1,2,2,1,1,1,3,1,2,2,2,4,3,3,1,1,2,2,3,1,2,4,3,7,6,7,6,1,1,B7
4990,B0738,7,B,7B,Hindu,Friends,Friend2,1,15,M,38,5,6,5,4,6,6,6,6,6,6,6,6,2,NA,1,2,2,1,1,2,1,1,1,2,2,5,1,2,5,5,5,1,1,1,1,1,5,1,3,3,M,Hindu,2,1,1,1,2,1,4,1,3,2,2,4,2,3,2,2,1,3,2,1,1,3,3,7,5,7,4,1,1,B7
4991,B0738,7,B,7B,Hindu,Friends,Friend3,1,23,M,38,5,6,5,4,6,6,6,6,6,6,6,6,2,NA,1,2,2,1,1,2,1,1,1,2,2,5,1,2,5,5,5,1,1,1,1,1,5,1,3,3,M,Hindu,1,1,1,1,1,1,3,1,5,2,1,4,3,1,1,1,1,5,1,1,1,5,5,6,NA,6,2,1,1,B7
4992,B0738,7,B,7B,Hindu,Friends,Friend4,1,24,M,38,5,6,5,4,6,6,6,6,6,6,6,6,2,NA,1,2,2,1,1,2,1,1,1,2,2,5,1,2,5,5,5,1,1,1,1,1,5,1,3,3,M,Hindu,1,1,5,1,1,1,4,2,5,2,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,B7
4993,B0738,7,B,7B,Hindu,Friends,Friend5,1,28,M,38,5,6,5,4,6,6,6,6,6,6,6,6,2,NA,1,2,2,1,1,2,1,1,1,2,2,5,1,2,5,5,5,1,1,1,1,1,5,1,3,3,M,Hindu,1,1,1,2,1,1,1,1,5,2,2,6,4,4,2,1,1,2,1,1,1,5,3,7,1,7,1,1,1,B7
4994,B0738,7,B,7B,Hindu,Friends,Friend6,1,37,M,38,5,6,5,4,6,6,6,6,6,6,6,6,2,NA,1,2,2,1,1,2,1,1,1,2,2,5,1,2,5,5,5,1,1,1,1,1,5,1,3,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B7
4995,B0738,7,B,7B,Hindu,Friends,Friend7,1,57,M,38,5,6,5,4,6,6,6,6,6,6,6,6,2,NA,1,2,2,1,1,2,1,1,1,2,2,5,1,2,5,5,5,1,1,1,1,1,5,1,3,3,F,Hindu,1,2,2,2,1,1,3,1,2,3,2,2,1,1,1,1,1,2,1,1,2,3,2,7,7,7,6,0,1,B7
4996,B0741,7,B,7B,Christian,Friends,Friend1,1,42,F,41,5,4,7,6,6,6,6,6,6,6,6,6,8,NA,2,2,1,2,1,1,1,2,4,3,5,3,NA,1,4,4,4,2,2,2,2,2,2,2,5,2,F,Hindu,1,3,2,1,2,2,3,1,2,1,2,4,4,4,2,1,1,5,2,1,2,5,3,5,6,6,5,1,0,B7
4997,B0741,7,B,7B,Christian,Friends,Friend2,1,43,F,41,5,4,7,6,6,6,6,6,6,6,6,6,8,NA,2,2,1,2,1,1,1,2,4,3,5,3,NA,1,4,4,4,2,2,2,2,2,2,2,5,2,F,Hindu,2,1,1,1,2,1,3,1,3,1,1,3,3,3,2,2,2,2,1,2,1,3,3,3,7,7,3,1,0,B7
4998,B0741,7,B,7B,Christian,Friends,Friend3,1,46,F,41,5,4,7,6,6,6,6,6,6,6,6,6,8,NA,2,2,1,2,1,1,1,2,4,3,5,3,NA,1,4,4,4,2,2,2,2,2,2,2,5,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B7
4999,B0742,7,B,7B,Hindu,Friends,Friend1,1,43,F,42,5,5,6,5,6,5,6,6,5,5,3,3,6,NA,2,1,3,2,1,2,2,1,3,1,2,1,1,2,4,4,4,2,1,1,5,2,1,2,5,3,F,Hindu,2,1,1,1,2,1,3,1,3,1,1,3,3,3,2,2,2,2,1,2,1,3,3,3,7,7,3,1,1,B7
5000,B0742,7,B,7B,Hindu,Friends,Friend2,1,44,F,42,5,5,6,5,6,5,6,6,5,5,3,3,6,NA,2,1,3,2,1,2,2,1,3,1,2,1,1,2,4,4,4,2,1,1,5,2,1,2,5,3,F,Hindu,1,1,1,2,2,1,4,1,4,3,2,4,2,2,1,5,2,1,2,1,1,5,5,6,7,7,1,1,1,B7
5001,B0742,7,B,7B,Hindu,Friends,Friend3,1,45,F,42,5,5,6,5,6,5,6,6,5,5,3,3,6,NA,2,1,3,2,1,2,2,1,3,1,2,1,1,2,4,4,4,2,1,1,5,2,1,2,5,3,F,other,2,1,2,1,2,1,3,2,4,2,2,4,3,3,1,1,1,2,1,1,2,3,2,5,7,7,6,1,0,B7
5002,B0742,7,B,7B,Hindu,Friends,Friend4,1,46,F,42,5,5,6,5,6,5,6,6,5,5,3,3,6,NA,2,1,3,2,1,2,2,1,3,1,2,1,1,2,4,4,4,2,1,1,5,2,1,2,5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B7
5003,B0742,7,B,7B,Hindu,Friends,Friend5,1,55,F,42,5,5,6,5,6,5,6,6,5,5,3,3,6,NA,2,1,3,2,1,2,2,1,3,1,2,1,1,2,4,4,4,2,1,1,5,2,1,2,5,3,F,Hindu,1,2,3,1,2,1,4,1,2,2,2,4,3,4,4,1,1,1,4,NA,2,3,1,1,7,7,7,1,1,B7
5004,B0742,7,B,7B,Hindu,Friends,Friend6,1,65,F,42,5,5,6,5,6,5,6,6,5,5,3,3,6,NA,2,1,3,2,1,2,2,1,3,1,2,1,1,2,4,4,4,2,1,1,5,2,1,2,5,3,F,Hindu,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,1,1,1,1,1,1,3,3,1,7,7,5,1,1,B7
5005,B0743,7,B,7B,Hindu,Friends,Friend1,1,41,F,43,2,3,7,6,7,3,6,6,5,6,4,6,1,NA,2,2,1,1,1,2,1,1,3,1,3,1,1,1,3,3,3,2,2,2,2,1,2,1,3,3,F,Christian,2,1,2,1,1,1,4,3,5,3,1,4,4,4,2,2,2,2,2,2,2,5,2,4,7,6,6,1,0,B7
5006,B0743,7,B,7B,Hindu,Friends,Friend2,1,48,F,43,2,3,7,6,7,3,6,6,5,6,4,6,1,NA,2,2,1,1,1,2,1,1,3,1,3,1,1,1,3,3,3,2,2,2,2,1,2,1,3,3,F,Hindu,1,1,1,1,1,1,3,1,1,1,2,4,5,4,1,1,1,1,1,1,1,4,4,6,7,7,5,1,1,B7
5007,B0743,7,B,7B,Hindu,Friends,Friend3,1,57,F,43,2,3,7,6,7,3,6,6,5,6,4,6,1,NA,2,2,1,1,1,2,1,1,3,1,3,1,1,1,3,3,3,2,2,2,2,1,2,1,3,3,F,Hindu,1,2,2,2,1,1,3,1,2,3,2,2,1,1,1,1,1,2,1,1,2,3,2,7,7,7,6,1,1,B7
5008,B0743,7,B,7B,Hindu,Friends,Friend4,1,62,F,43,2,3,7,6,7,3,6,6,5,6,4,6,1,NA,2,2,1,1,1,2,1,1,3,1,3,1,1,1,3,3,3,2,2,2,2,1,2,1,3,3,F,Jain,2,2,2,1,1,1,3,1,3,1,1,3,2,1,NA,1,2,1,3,1,1,5,3,4,7,7,2,1,0,B7
5009,B0744,7,B,7B,Hindu,Friends,Friend1,1,42,F,44,2,6,7,7,7,1,7,7,1,6,5,3,8,NA,2,1,1,1,2,2,1,4,4,1,4,3,1,2,4,2,2,1,5,2,1,2,1,1,5,5,F,Hindu,1,3,2,1,2,2,3,1,2,1,2,4,4,4,2,1,1,5,2,1,2,5,3,5,6,6,5,1,1,B7
